CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16488,33,3,107.95,1,Occasional Shoppers
16493,79,4,67.91999999999999,1,Occasional Shoppers
16494,296,1,40.56,0,Frequent Shoppers
16495,3,3,11.549999999999999,1,Occasional Shoppers
16496,8,3,51.870000000000005,1,Occasional Shoppers
16497,49,6,149.67000000000002,3,Regular Shoppers
16498,161,2,14.1,0,Frequent Shoppers
16499,360,2,42.5,0,Frequent Shoppers
16500,4,6,282.66,3,Regular Shoppers
16503,106,4,83.3,1,Occasional Shoppers
16504,25,1,1.56,1,Occasional Shoppers
16505,31,1,358.56000000000006,3,Regular Shoppers
16506,19,2,70.5,1,Occasional Shoppers
16509,296,1,76.5,0,Frequent Shoppers
16510,372,1,19.9,0,Frequent Shoppers
16511,21,3,7.35,1,Occasional Shoppers
16513,4,4,241.2,3,Regular Shoppers
16515,52,5,61.449999999999996,3,Regular Shoppers
16516,30,1,17.4,1,Occasional Shoppers
16517,277,1,14.75,0,Frequent Shoppers
16518,61,2,20.7,1,Occasional Shoppers
16519,25,2,17.4,1,Occasional Shoppers
16520,186,3,20.25,0,Frequent Shoppers
16523,1,21,660.47,2,Inactive Shoppers
16526,171,1,13.52,0,Frequent Shoppers
16527,81,1,8.25,1,Occasional Shoppers
16528,3,1,9.48,1,Occasional Shoppers
16529,190,1,5.95,0,Frequent Shoppers
16531,22,7,142.07999999999998,3,Regular Shoppers
16533,19,3,21.45,1,Occasional Shoppers
16535,5,1,15.0,1,Occasional Shoppers
16536,110,1,8.32,1,Occasional Shoppers
16539,2,4,221.1,3,Regular Shoppers
16542,53,1,53.1,1,Occasional Shoppers
16545,164,1,25.200000000000003,0,Frequent Shoppers
16546,290,2,60.60000000000001,0,Frequent Shoppers
16549,10,10,30.279999999999998,3,Regular Shoppers
16550,108,5,96.3,3,Regular Shoppers
16551,95,3,53.64,1,Occasional Shoppers
16552,242,2,44.74,0,Frequent Shoppers
16553,163,12,1075.8600000000001,2,Inactive Shoppers
16554,42,3,22.449999999999996,1,Occasional Shoppers
16555,35,2,36.8,1,Occasional Shoppers
16556,66,7,96.48,3,Regular Shoppers
16557,24,2,42.5,1,Occasional Shoppers
16558,0,20,403.5,2,Inactive Shoppers
16560,26,2,29.85,1,Occasional Shoppers
16561,5,2,35.1,1,Occasional Shoppers
16565,364,1,17.85,0,Frequent Shoppers
16566,15,5,299.06,3,Regular Shoppers
16567,194,2,32.85,0,Frequent Shoppers
16569,3,1,45.0,1,Occasional Shoppers
16570,15,10,251.06,4,High-Value Loyal Shoppers
16571,26,3,64.5,1,Occasional Shoppers
16572,127,3,38.25,1,Occasional Shoppers
16573,84,2,39.0,1,Occasional Shoppers
16574,71,1,15.0,1,Occasional Shoppers
16581,182,1,10.2,0,Frequent Shoppers
16582,113,1,162.72,1,Occasional Shoppers
16583,373,1,15.0,0,Frequent Shoppers
16584,80,2,120.8,1,Occasional Shoppers
16586,248,1,18.0,0,Frequent Shoppers
16587,232,1,15.0,0,Frequent Shoppers
16589,71,3,43.85,1,Occasional Shoppers
16591,68,1,3.4,1,Occasional Shoppers
16592,4,16,268.28,4,High-Value Loyal Shoppers
16593,50,3,81.19999999999999,1,Occasional Shoppers
16594,75,1,1.25,1,Occasional Shoppers
16595,61,1,10.5,1,Occasional Shoppers
16596,15,2,40.050000000000004,1,Occasional Shoppers
16597,4,1,20.52,1,Occasional Shoppers
16598,285,1,9.899999999999999,0,Frequent Shoppers
16600,4,6,88.9,3,Regular Shoppers
16601,40,1,17.4,1,Occasional Shoppers
16602,36,1,10.2,1,Occasional Shoppers
16603,74,2,19.6,1,Occasional Shoppers
16607,17,14,570.53,4,High-Value Loyal Shoppers
16609,15,7,143.85999999999999,3,Regular Shoppers
16610,219,1,17.700000000000003,0,Frequent Shoppers
16611,186,1,5.04,0,Frequent Shoppers
16612,32,4,59.06,1,Occasional Shoppers
16613,70,1,16.6,1,Occasional Shoppers
16614,182,1,15.600000000000001,0,Frequent Shoppers
16616,15,2,25.08,1,Occasional Shoppers
16617,235,1,53.1,0,Frequent Shoppers
16618,31,5,113.61,3,Regular Shoppers
16619,263,1,11.399999999999999,0,Frequent Shoppers
16620,3,2,40.3,1,Occasional Shoppers
16621,51,4,78.1,1,Occasional Shoppers
16623,245,1,8.850000000000001,0,Frequent Shoppers
16624,80,2,21.15,1,Occasional Shoppers
16625,274,1,8.5,0,Frequent Shoppers
16626,0,17,856.47,2,Inactive Shoppers
16627,79,1,18.72,1,Occasional Shoppers
16628,29,5,190.4,3,Regular Shoppers
16629,73,2,7.56,1,Occasional Shoppers
16633,17,6,161.15,3,Regular Shoppers
16634,222,2,83.1,0,Frequent Shoppers
16637,32,4,73.98,3,Regular Shoppers
16638,22,10,204.76,4,High-Value Loyal Shoppers
16639,31,3,60.5,1,Occasional Shoppers
16641,105,1,17.700000000000003,1,Occasional Shoppers
16642,4,2,81.4,1,Occasional Shoppers
16643,245,1,27.0,0,Frequent Shoppers
16644,177,2,24.14,0,Frequent Shoppers
16647,169,2,22.439999999999998,0,Frequent Shoppers
16648,42,1,15.0,1,Occasional Shoppers
16650,71,1,5.04,1,Occasional Shoppers
16652,58,7,415.98,4,High-Value Loyal Shoppers
16653,16,2,76.80000000000001,1,Occasional Shoppers
16654,141,4,100.60000000000001,1,Occasional Shoppers
16655,17,6,395.92,4,High-Value Loyal Shoppers
16657,9,4,40.59,1,Occasional Shoppers
16658,368,1,5.04,0,Frequent Shoppers
16659,189,1,20.4,0,Frequent Shoppers
16660,16,4,593.3599999999999,4,High-Value Loyal Shoppers
16665,362,1,25.5,0,Frequent Shoppers
16666,19,1,1.9500000000000002,1,Occasional Shoppers
16667,68,2,29.1,1,Occasional Shoppers
16668,15,6,79.97999999999999,3,Regular Shoppers
16669,23,3,49.15,1,Occasional Shoppers
16670,16,11,168.92000000000002,4,High-Value Loyal Shoppers
16671,28,3,1050.39,2,Inactive Shoppers
16672,2,20,1440.48,2,Inactive Shoppers
16674,54,2,9.7,1,Occasional Shoppers
16676,33,4,58.58,1,Occasional Shoppers
16678,2,12,267.36,4,High-Value Loyal Shoppers
16679,366,1,102.0,0,Frequent Shoppers
16680,43,1,16.5,1,Occasional Shoppers
16681,72,6,417.96000000000004,4,High-Value Loyal Shoppers
16682,4,5,230.35999999999999,3,Regular Shoppers
16685,61,2,10.75,1,Occasional Shoppers
16686,47,7,54.800000000000004,3,Regular Shoppers
16688,1,4,68.84,3,Regular Shoppers
16689,75,2,85.84,1,Occasional Shoppers
16690,72,2,67.19999999999999,1,Occasional Shoppers
16692,256,2,158.5,0,Frequent Shoppers
16693,68,2,31.3,1,Occasional Shoppers
16696,135,4,301.5,3,Regular Shoppers
16697,241,1,0.95,0,Frequent Shoppers
16698,226,2,1020.0,4,High-Value Loyal Shoppers
16700,8,13,292.03,4,High-Value Loyal Shoppers
16701,8,13,785.74,2,Inactive Shoppers
16705,0,20,1377.6200000000001,2,Inactive Shoppers
16706,37,3,33.3,1,Occasional Shoppers
16708,45,1,19.8,1,Occasional Shoppers
16709,84,5,175.2,3,Regular Shoppers
16710,19,10,105.33,3,Regular Shoppers
16711,3,5,617.5200000000001,4,High-Value Loyal Shoppers
16712,9,11,379.94000000000005,4,High-Value Loyal Shoppers
16713,18,15,351.23,4,High-Value Loyal Shoppers
16714,218,3,27.5,0,Frequent Shoppers
16715,78,1,6.959999999999999,1,Occasional Shoppers
16716,266,2,901.2,4,High-Value Loyal Shoppers
16717,23,6,186.12,3,Regular Shoppers
16718,369,1,15.0,0,Frequent Shoppers
16719,14,7,69.2,3,Regular Shoppers
16720,26,1,2.25,1,Occasional Shoppers
16721,262,1,2.6,0,Frequent Shoppers
16722,17,13,357.55,4,High-Value Loyal Shoppers
16723,91,2,177.75,1,Occasional Shoppers
16725,302,7,45.449999999999996,0,Frequent Shoppers
16726,26,5,90.6,3,Regular Shoppers
16728,46,4,64.86999999999999,1,Occasional Shoppers
16729,38,21,288.97,4,High-Value Loyal Shoppers
16730,52,3,35.769999999999996,1,Occasional Shoppers
16732,31,1,64.19999999999999,1,Occasional Shoppers
16734,52,3,19.6,1,Occasional Shoppers
16735,78,5,96.07000000000001,3,Regular Shoppers
16737,53,1,417.59999999999997,3,Regular Shoppers
16738,297,1,3.75,0,Frequent Shoppers
16739,176,1,19.799999999999997,0,Frequent Shoppers
16742,46,1,464.9,3,Regular Shoppers
16743,29,7,70.08,3,Regular Shoppers
16744,11,7,15.6,3,Regular Shoppers
16745,86,17,557.03,2,Inactive Shoppers
16746,4,18,307.01,4,High-Value Loyal Shoppers
16747,37,2,38.04,1,Occasional Shoppers
16748,17,5,136.1,3,Regular Shoppers
16750,44,5,26.09,1,Occasional Shoppers
16751,30,1,918.0,4,High-Value Loyal Shoppers
16752,372,1,12.600000000000001,0,Frequent Shoppers
16753,58,1,0.75,1,Occasional Shoppers
16754,372,1,518.4,0,Frequent Shoppers
16755,114,3,36.9,1,Occasional Shoppers
16756,214,1,15.0,0,Frequent Shoppers
16757,318,1,5.04,0,Frequent Shoppers
16758,65,1,16.4,1,Occasional Shoppers
16759,7,3,52.0,1,Occasional Shoppers
16761,96,1,46.800000000000004,1,Occasional Shoppers
16762,19,3,94.95000000000002,1,Occasional Shoppers
16763,198,1,89.69999999999999,0,Frequent Shoppers
16764,3,13,50.24,3,Regular Shoppers
16765,294,1,34.0,0,Frequent Shoppers
16766,273,2,54.900000000000006,0,Frequent Shoppers
16767,30,11,413.43,4,High-Value Loyal Shoppers
16768,47,3,41.65,1,Occasional Shoppers
16769,260,1,5.9,0,Frequent Shoppers
16770,57,5,52.949999999999996,3,Regular Shoppers
16771,33,5,46.51,3,Regular Shoppers
16773,57,1,23.400000000000002,1,Occasional Shoppers
16774,67,4,49.45,1,Occasional Shoppers
16775,10,11,85.7,3,Regular Shoppers
16776,60,1,6.5,1,Occasional Shoppers
16777,80,2,14.11,1,Occasional Shoppers
16778,74,2,23.28,1,Occasional Shoppers
16779,2,22,1303.33,2,Inactive Shoppers
16780,100,2,26.25,1,Occasional Shoppers
16781,372,1,31.8,0,Frequent Shoppers
16782,10,13,213.3,4,High-Value Loyal Shoppers
16784,19,1,30.0,1,Occasional Shoppers
16788,123,2,2.44,1,Occasional Shoppers
16789,8,1,19.799999999999997,1,Occasional Shoppers
16790,3,6,119.15,3,Regular Shoppers
16791,29,7,36.97,3,Regular Shoppers
16792,282,2,13.7,0,Frequent Shoppers
16793,57,1,10.2,1,Occasional Shoppers
16794,1,10,55.4,3,Regular Shoppers
16795,365,1,16.15,0,Frequent Shoppers
16796,89,1,6.64,1,Occasional Shoppers
16800,11,1,4.95,1,Occasional Shoppers
16801,163,4,68.35,1,Occasional Shoppers
16803,65,1,10.0,1,Occasional Shoppers
16804,23,3,9.66,1,Occasional Shoppers
16805,173,2,12.95,0,Frequent Shoppers
16806,103,4,46.74,1,Occasional Shoppers
16807,142,3,49.980000000000004,1,Occasional Shoppers
16808,99,2,74.25,1,Occasional Shoppers
16809,23,5,32.84,3,Regular Shoppers
16811,4,2,47.85,1,Occasional Shoppers
16812,360,1,87.6,0,Frequent Shoppers
16813,8,10,70.07,3,Regular Shoppers
16814,14,21,519.5,2,Inactive Shoppers
16816,103,4,69.33,1,Occasional Shoppers
16817,2,9,190.4,3,Regular Shoppers
16818,10,11,184.75,4,High-Value Loyal Shoppers
16820,95,1,23.4,1,Occasional Shoppers
16823,227,1,8.25,0,Frequent Shoppers
16824,15,2,40.35,1,Occasional Shoppers
16825,38,2,89.28,1,Occasional Shoppers
16826,51,1,17.4,1,Occasional Shoppers
16828,93,2,27.6,1,Occasional Shoppers
16829,156,1,12.600000000000001,0,Frequent Shoppers
16830,38,1,20.28,1,Occasional Shoppers
16832,184,3,99.35,0,Frequent Shoppers
16833,1,4,66.6,3,Regular Shoppers
16834,227,1,30.0,0,Frequent Shoppers
16835,128,2,31.8,1,Occasional Shoppers
16836,39,2,91.26,1,Occasional Shoppers
16837,31,11,524.68,4,High-Value Loyal Shoppers
16838,197,2,23.479999999999997,0,Frequent Shoppers
16841,36,6,91.42,3,Regular Shoppers
16842,100,3,36.7,1,Occasional Shoppers
16843,42,16,430.78,4,High-Value Loyal Shoppers
16846,50,1,24.96,1,Occasional Shoppers
16848,52,1,34.68,1,Occasional Shoppers
16849,186,1,17.700000000000003,0,Frequent Shoppers
16850,333,1,19.799999999999997,0,Frequent Shoppers
16851,4,3,25.619999999999997,1,Occasional Shoppers
16852,10,2,23.6,1,Occasional Shoppers
16855,23,2,34.8,1,Occasional Shoppers
16856,14,1,17.700000000000003,1,Occasional Shoppers
16858,368,1,31.8,0,Frequent Shoppers
16859,144,2,25.08,1,Occasional Shoppers
16861,59,2,55.56,1,Occasional Shoppers
16863,31,2,25.5,1,Occasional Shoppers
16866,140,3,119.85,1,Occasional Shoppers
16869,22,4,16.57,1,Occasional Shoppers
16871,22,6,198.8,3,Regular Shoppers
16872,77,3,285.27,3,Regular Shoppers
16873,4,6,121.46,3,Regular Shoppers
16875,67,5,86.92,3,Regular Shoppers
16877,12,6,58.19,3,Regular Shoppers
16878,84,1,9.5,1,Occasional Shoppers
16880,30,7,44.66,3,Regular Shoppers
16881,66,1,432.0,3,Regular Shoppers
16882,66,3,38.2,1,Occasional Shoppers
16883,187,2,22.7,0,Frequent Shoppers
16884,37,2,37.7,1,Occasional Shoppers
16885,15,3,28.48,1,Occasional Shoppers
16887,35,1,6.75,1,Occasional Shoppers
16889,194,3,31.560000000000002,0,Frequent Shoppers
16891,1,5,44.89,3,Regular Shoppers
16892,1,5,54.35,3,Regular Shoppers
16893,366,1,1.65,0,Frequent Shoppers
16895,64,1,5.0,1,Occasional Shoppers
16897,299,2,13.15,0,Frequent Shoppers
16898,26,3,13.129999999999999,1,Occasional Shoppers
16899,7,6,63.6,3,Regular Shoppers
16900,16,3,46.59,1,Occasional Shoppers
16902,116,1,37.5,1,Occasional Shoppers
16903,29,1,8.25,1,Occasional Shoppers
16904,4,16,241.45000000000002,4,High-Value Loyal Shoppers
16905,5,7,97.15,3,Regular Shoppers
16906,81,4,35.0,1,Occasional Shoppers
16907,29,5,28.41,3,Regular Shoppers
16909,72,1,77.75999999999999,1,Occasional Shoppers
16910,4,8,26.46,3,Regular Shoppers
16912,28,11,295.03999999999996,4,High-Value Loyal Shoppers
16913,290,1,39.15,0,Frequent Shoppers
16914,36,1,9.95,1,Occasional Shoppers
16915,9,6,74.85000000000001,3,Regular Shoppers
16916,23,2,5.25,1,Occasional Shoppers
16917,276,1,122.39999999999999,0,Frequent Shoppers
16918,49,6,78.9,3,Regular Shoppers
16919,156,11,232.20000000000002,4,High-Value Loyal Shoppers
16921,61,1,1.68,1,Occasional Shoppers
16923,12,19,453.8,2,Inactive Shoppers
16924,21,3,3.86,1,Occasional Shoppers
16926,371,1,8.7,0,Frequent Shoppers
16927,115,3,285.6,3,Regular Shoppers
16928,80,17,208.99,4,High-Value Loyal Shoppers
16929,3,7,126.78,3,Regular Shoppers
16930,26,3,15.100000000000001,1,Occasional Shoppers
16931,5,21,87.74000000000001,4,High-Value Loyal Shoppers
16932,53,1,8.25,1,Occasional Shoppers
16933,1,2,67.92,1,Occasional Shoppers
16934,54,2,32.150000000000006,1,Occasional Shoppers
16936,25,1,9.899999999999999,1,Occasional Shoppers
16938,8,4,44.85,1,Occasional Shoppers
16940,52,3,30.45,1,Occasional Shoppers
16942,12,9,68.66,3,Regular Shoppers
16943,211,3,125.8,0,Frequent Shoppers
16945,21,19,313.21000000000004,4,High-Value Loyal Shoppers
16947,235,1,27.04,0,Frequent Shoppers
16948,138,3,75.0,1,Occasional Shoppers
16949,3,6,153.42000000000002,3,Regular Shoppers
16950,56,3,172.8,3,Regular Shoppers
16951,134,3,45.2,1,Occasional Shoppers
16952,109,2,12.19,1,Occasional Shoppers
16953,30,1,20.8,1,Occasional Shoppers
16954,0,9,750.75,4,High-Value Loyal Shoppers
16955,184,4,91.95,0,Frequent Shoppers
16956,17,1,17.85,1,Occasional Shoppers
16957,239,2,102.6,0,Frequent Shoppers
16959,87,1,12.75,1,Occasional Shoppers
16960,38,3,4.88,1,Occasional Shoppers
16961,116,1,20.0,1,Occasional Shoppers
16963,187,1,15.0,0,Frequent Shoppers
16965,226,1,9.120000000000001,0,Frequent Shoppers
16966,8,7,434.40999999999997,4,High-Value Loyal Shoppers
16967,189,1,15.0,0,Frequent Shoppers
16968,4,2,30.450000000000003,1,Occasional Shoppers
16969,39,3,79.32000000000001,1,Occasional Shoppers
16971,38,1,125.0,1,Occasional Shoppers
16976,267,1,76.32000000000001,0,Frequent Shoppers
16978,77,1,8.5,1,Occasional Shoppers
16979,3,6,115.02,3,Regular Shoppers
16980,255,2,19.349999999999998,0,Frequent Shoppers
16982,60,1,17.0,1,Occasional Shoppers
16983,12,7,131.58,3,Regular Shoppers
16984,88,2,8.850000000000001,1,Occasional Shoppers
16985,17,10,484.84,4,High-Value Loyal Shoppers
16987,3,7,64.22,3,Regular Shoppers
16988,5,1,19.799999999999997,1,Occasional Shoppers
16989,7,6,405.54999999999995,4,High-Value Loyal Shoppers
16990,218,1,179.0,0,Frequent Shoppers
16992,10,5,106.64999999999999,3,Regular Shoppers
16996,30,6,271.94,3,Regular Shoppers
16997,288,3,156.0,0,Frequent Shoppers
16998,149,4,295.0,3,Regular Shoppers
16999,23,2,29.75,1,Occasional Shoppers
17001,0,11,229.9,4,High-Value Loyal Shoppers
17002,85,3,135.2,1,Occasional Shoppers
17004,46,2,42.05,1,Occasional Shoppers
17006,4,4,91.28,3,Regular Shoppers
17007,50,6,92.92,3,Regular Shoppers
17011,30,1,19.8,1,Occasional Shoppers
17014,8,3,80.45,1,Occasional Shoppers
17015,28,3,43.5,1,Occasional Shoppers
17017,2,20,923.6,2,Inactive Shoppers
17018,40,2,92.7,1,Occasional Shoppers
17019,11,4,24.9,1,Occasional Shoppers
17022,31,1,20.8,1,Occasional Shoppers
17024,45,3,95.85,1,Occasional Shoppers
17025,60,3,58.25,1,Occasional Shoppers
17026,185,2,134.43,0,Frequent Shoppers
17027,78,6,38.7,3,Regular Shoppers
17029,110,2,716.0,4,High-Value Loyal Shoppers
17030,63,1,2.9,1,Occasional Shoppers
17031,11,2,83.2,1,Occasional Shoppers
17033,86,3,221.75999999999996,3,Regular Shoppers
17034,16,3,25.08,1,Occasional Shoppers
17035,245,2,53.11999999999999,0,Frequent Shoppers
17038,30,1,5.95,1,Occasional Shoppers
17040,137,1,175.2,1,Occasional Shoppers
17041,26,3,36.6,1,Occasional Shoppers
17042,2,5,88.8,3,Regular Shoppers
17043,32,4,148.2,3,Regular Shoppers
17044,25,1,101.76,1,Occasional Shoppers
17045,113,3,56.46,1,Occasional Shoppers
17046,157,1,30.0,0,Frequent Shoppers
17047,85,3,55.260000000000005,1,Occasional Shoppers
17048,117,3,75.35,1,Occasional Shoppers
17049,2,9,259.33,4,High-Value Loyal Shoppers
17050,96,6,71.4,3,Regular Shoppers
17051,194,1,2.5,0,Frequent Shoppers
17052,28,1,11.8,1,Occasional Shoppers
17053,130,1,35.400000000000006,1,Occasional Shoppers
17054,28,5,89.22999999999999,3,Regular Shoppers
17058,81,3,58.400000000000006,1,Occasional Shoppers
17059,29,5,57.89,3,Regular Shoppers
17061,73,11,710.98,4,High-Value Loyal Shoppers
17062,313,4,18.82,0,Frequent Shoppers
17063,21,7,174.6,3,Regular Shoppers
17064,58,3,104.8,1,Occasional Shoppers
17068,12,21,466.0,2,Inactive Shoppers
17069,28,9,152.42000000000002,3,Regular Shoppers
17070,114,1,3.95,1,Occasional Shoppers
17071,28,9,247.0,4,High-Value Loyal Shoppers
17073,17,4,23.02,1,Occasional Shoppers
17075,17,4,21.419999999999998,1,Occasional Shoppers
17076,36,3,93.9,1,Occasional Shoppers
17078,36,2,69.0,1,Occasional Shoppers
17079,78,1,59.400000000000006,1,Occasional Shoppers
17080,22,2,142.32,1,Occasional Shoppers
17081,25,2,6.37,1,Occasional Shoppers
17082,33,2,46.160000000000004,1,Occasional Shoppers
17083,109,3,93.4,1,Occasional Shoppers
17084,35,2,38.4,1,Occasional Shoppers
17085,123,5,38.81,1,Occasional Shoppers
17086,7,6,214.89999999999998,3,Regular Shoppers
17088,28,4,77.22,3,Regular Shoppers
17090,4,7,545.77,4,High-Value Loyal Shoppers
17091,2,9,141.59,3,Regular Shoppers
17092,50,4,48.230000000000004,1,Occasional Shoppers
17094,322,1,8.5,0,Frequent Shoppers
17095,22,3,36.91,1,Occasional Shoppers
17096,15,4,81.44,3,Regular Shoppers
17097,2,8,64.51,3,Regular Shoppers
17100,18,2,29.85,1,Occasional Shoppers
17101,10,4,256.0,3,Regular Shoppers
17102,261,1,25.5,0,Frequent Shoppers
17105,159,2,14.3,0,Frequent Shoppers
17107,33,6,545.1,4,High-Value Loyal Shoppers
17109,29,6,38.5,3,Regular Shoppers
17110,165,1,16.5,0,Frequent Shoppers
17111,47,1,15.0,1,Occasional Shoppers
17114,5,8,72.35,3,Regular Shoppers
17115,8,3,60.599999999999994,1,Occasional Shoppers
17117,288,1,17.0,0,Frequent Shoppers
17118,317,1,16.5,0,Frequent Shoppers
17119,3,2,29.3,1,Occasional Shoppers
17120,233,1,16.5,0,Frequent Shoppers
17122,119,1,19.799999999999997,1,Occasional Shoppers
17123,161,1,25.200000000000003,0,Frequent Shoppers
17124,185,1,15.9,0,Frequent Shoppers
17126,152,5,13.96,1,Occasional Shoppers
17128,334,1,5.9,0,Frequent Shoppers
17131,5,5,86.8,3,Regular Shoppers
17133,15,7,1174.7,2,Inactive Shoppers
17134,106,2,35.45,1,Occasional Shoppers
17135,16,7,275.06,3,Regular Shoppers
17138,275,1,17.9,0,Frequent Shoppers
17139,15,12,355.72,4,High-Value Loyal Shoppers
17140,247,1,7.5,0,Frequent Shoppers
17142,239,1,35.849999999999994,0,Frequent Shoppers
17144,1,2,30.6,1,Occasional Shoppers
17146,105,3,202.55,3,Regular Shoppers
17147,22,4,78.72,3,Regular Shoppers
17148,51,1,8.5,1,Occasional Shoppers
17152,194,3,195.55,0,Frequent Shoppers
17153,24,1,17.85,1,Occasional Shoppers
17154,75,1,24.96,1,Occasional Shoppers
17155,17,2,74.0,1,Occasional Shoppers
17157,7,2,37.199999999999996,1,Occasional Shoppers
17158,32,3,72.75,1,Occasional Shoppers
17159,21,3,80.25,1,Occasional Shoppers
17160,31,6,92.96000000000001,3,Regular Shoppers
17162,28,10,132.5,3,Regular Shoppers
17163,21,2,131.7,1,Occasional Shoppers
17164,32,7,128.46,3,Regular Shoppers
17165,284,1,19.9,0,Frequent Shoppers
17166,38,2,37.35,1,Occasional Shoppers
17169,57,2,33.9,1,Occasional Shoppers
17171,289,1,5.04,0,Frequent Shoppers
17172,78,1,13.919999999999998,1,Occasional Shoppers
17173,5,8,520.8000000000001,4,High-Value Loyal Shoppers
17174,217,1,19.5,0,Frequent Shoppers
17175,44,4,137.65,3,Regular Shoppers
17176,201,1,10.2,0,Frequent Shoppers
17179,178,3,18.52,0,Frequent Shoppers
17180,56,4,10.98,1,Occasional Shoppers
17181,57,2,77.97000000000001,1,Occasional Shoppers
17183,7,6,432.03000000000003,4,High-Value Loyal Shoppers
17186,46,2,144.0,1,Occasional Shoppers
17187,226,1,30.599999999999998,0,Frequent Shoppers
17188,11,7,265.71999999999997,3,Regular Shoppers
17189,106,2,6.6899999999999995,1,Occasional Shoppers
17190,58,2,205.4,3,Regular Shoppers
17191,28,7,83.05000000000001,3,Regular Shoppers
17193,35,7,421.06,4,High-Value Loyal Shoppers
17194,273,2,11.65,0,Frequent Shoppers
17197,29,1,30.0,1,Occasional Shoppers
17198,23,3,7.710000000000001,1,Occasional Shoppers
17201,53,1,0.65,1,Occasional Shoppers
17203,35,6,112.66000000000001,3,Regular Shoppers
17204,175,4,149.45999999999998,0,Frequent Shoppers
17205,53,1,15.12,1,Occasional Shoppers
17206,53,1,34.68,1,Occasional Shoppers
17211,26,8,119.65,3,Regular Shoppers
17212,253,1,3.95,0,Frequent Shoppers
17213,40,7,163.02,3,Regular Shoppers
17214,60,6,131.6,3,Regular Shoppers
17217,234,1,11.8,0,Frequent Shoppers
17218,4,10,39.48,3,Regular Shoppers
17219,31,1,5.0,1,Occasional Shoppers
17220,24,14,142.38,4,High-Value Loyal Shoppers
17221,7,2,10.8,1,Occasional Shoppers
17222,65,1,7.5,1,Occasional Shoppers
17223,310,2,60.5,0,Frequent Shoppers
17226,308,1,3.3600000000000003,0,Frequent Shoppers
17227,18,6,44.24,3,Regular Shoppers
17228,15,8,91.27,3,Regular Shoppers
17229,96,2,4.15,1,Occasional Shoppers
17230,264,8,258.90000000000003,0,Frequent Shoppers
17231,12,10,65.2,3,Regular Shoppers
17232,2,2,39.3,1,Occasional Shoppers
17233,35,1,23.4,1,Occasional Shoppers
17234,182,1,4.95,0,Frequent Shoppers
17235,25,2,56.25,1,Occasional Shoppers
17236,12,6,80.85,3,Regular Shoppers
17237,11,2,7.93,1,Occasional Shoppers
17238,2,17,93.44,4,High-Value Loyal Shoppers
17239,312,1,6.6000000000000005,0,Frequent Shoppers
17242,108,2,99.60000000000001,1,Occasional Shoppers
17243,1,26,591.4,2,Inactive Shoppers
17244,53,1,51.0,1,Occasional Shoppers
17245,204,1,15.299999999999999,0,Frequent Shoppers
17247,15,1,2.08,1,Occasional Shoppers
17248,120,1,4.95,1,Occasional Shoppers
17250,3,2,24.299999999999997,1,Occasional Shoppers
17251,362,1,4.25,0,Frequent Shoppers
17252,116,2,13.35,1,Occasional Shoppers
17253,18,1,14.56,1,Occasional Shoppers
17254,4,2,1.34,1,Occasional Shoppers
17255,40,2,9.64,1,Occasional Shoppers
17256,107,2,140.4,1,Occasional Shoppers
17259,148,2,10.030000000000001,1,Occasional Shoppers
17262,52,5,731.9100000000001,4,High-Value Loyal Shoppers
17263,208,1,0.95,0,Frequent Shoppers
17265,138,2,7.88,1,Occasional Shoppers
17266,2,3,8.2,1,Occasional Shoppers
17267,127,2,26.4,1,Occasional Shoppers
17268,107,4,449.12,4,High-Value Loyal Shoppers
17272,42,4,86.39999999999999,3,Regular Shoppers
17274,35,1,0.83,1,Occasional Shoppers
17277,227,2,25.799999999999997,0,Frequent Shoppers
17278,241,1,25.5,0,Frequent Shoppers
17279,57,1,51.0,1,Occasional Shoppers
17282,130,3,460.02000000000004,4,High-Value Loyal Shoppers
17284,60,6,32.61,3,Regular Shoppers
17286,21,1,8.5,1,Occasional Shoppers
17287,26,7,50.730000000000004,3,Regular Shoppers
17288,9,7,158.73,3,Regular Shoppers
17289,31,3,18.759999999999998,1,Occasional Shoppers
17290,3,2,7.36,1,Occasional Shoppers
17291,308,1,550.8000000000001,0,Frequent Shoppers
17293,8,9,211.73,3,Regular Shoppers
17295,28,3,41.4,1,Occasional Shoppers
17297,17,1,9.95,1,Occasional Shoppers
17298,101,2,37.83,1,Occasional Shoppers
17299,11,4,68.03999999999999,3,Regular Shoppers
17301,21,1,4.15,1,Occasional Shoppers
17302,14,5,47.7,3,Regular Shoppers
17303,361,1,1.45,0,Frequent Shoppers
17309,95,1,4.949999999999999,1,Occasional Shoppers
17311,78,2,49.9,1,Occasional Shoppers
17312,138,3,267.75,3,Regular Shoppers
17313,31,1,90.0,1,Occasional Shoppers
17314,24,8,172.8,3,Regular Shoppers
17317,46,3,691.92,4,High-Value Loyal Shoppers
17320,100,3,67.6,1,Occasional Shoppers
17321,8,2,45.4,1,Occasional Shoppers
17323,15,7,25.11,3,Regular Shoppers
17324,17,4,36.45,1,Occasional Shoppers
17325,280,1,11.7,0,Frequent Shoppers
17329,14,2,13.850000000000001,1,Occasional Shoppers
17330,22,2,158.4,3,Regular Shoppers
17331,123,1,175.2,1,Occasional Shoppers
